Date,Temp,Humidity,SerialNumber,Site,Trap,Transect
2016-03-12T06:18:57Z,23.5,65.5,010184746,K670,B13,K
2016-03-12T07:18:57Z,23.5,67,010184746,K670,B13,K
2016-03-12T08:18:57Z,24,69,010184746,K670,B13,K
2016-03-12T09:18:57Z,25.5,67.5,010184746,K670,B13,K
2016-03-12T10:18:57Z,26.5,68.5,010184746,K670,B13,K
2016-03-12T11:18:57Z,27.5,69,010184746,K670,B13,K
2016-03-12T12:18:57Z,28.5,68.5,010184746,K670,B13,K
2016-03-12T13:18:57Z,29,68.5,010184746,K670,B13,K
2016-03-12T14:18:57Z,29.5,68,010184746,K670,B13,K
2016-03-12T15:18:57Z,30,68.5,010184746,K670,B13,K
2016-03-12T16:18:57Z,30.5,68,010184746,K670,B13,K
2016-03-12T17:18:57Z,30.5,67.5,010184746,K670,B13,K
2016-03-12T18:18:57Z,30.5,67.5,010184746,K670,B13,K
2016-03-12T19:18:57Z,30,67,010184746,K670,B13,K
2016-03-12T20:18:57Z,28.5,65,010184746,K670,B13,K
2016-03-12T21:18:57Z,28,65,010184746,K670,B13,K
2016-03-12T22:18:57Z,27,62,010184746,K670,B13,K
2016-03-12T23:18:57Z,25.5,63,010184746,K670,B13,K
2016-03-13T00:18:57Z,25,63.5,010184746,K670,B13,K
2016-03-13T01:18:57Z,24.5,65,010184746,K670,B13,K
2016-03-13T02:18:57Z,24.5,66,010184746,K670,B13,K
2016-03-13T03:18:57Z,24,66.5,010184746,K670,B13,K
2016-03-13T04:18:57Z,24,67.5,010184746,K670,B13,K
2016-03-13T05:18:57Z,24,68.5,010184746,K670,B13,K
2016-03-13T06:18:57Z,24,69.5,010184746,K670,B13,K
2016-03-13T07:18:57Z,24,69,010184746,K670,B13,K
2016-03-13T08:18:57Z,24.5,69,010184746,K670,B13,K
2016-03-13T09:18:57Z,24.5,63,010184746,K670,B13,K
2016-03-13T10:18:57Z,24,59,010184746,K670,B13,K
2016-03-13T11:18:57Z,24,59,010184746,K670,B13,K
2016-03-13T12:18:57Z,23,58,010184746,K670,B13,K
2016-03-13T13:18:57Z,26.5,76,010184746,K670,B13,K
2016-03-13T14:18:57Z,29,68.5,010184746,K670,B13,K
2016-03-13T15:18:57Z,26,77.5,010184746,K670,B13,K
2016-03-13T16:18:57Z,23,90,010184746,K670,B13,K
2016-03-13T17:18:57Z,22.5,91.5,010184746,K670,B13,K
2016-03-13T18:18:57Z,22.5,93.5,010184746,K670,B13,K
2016-03-13T19:18:57Z,21.5,93.5,010184746,K670,B13,K
2016-03-13T20:18:57Z,21.5,95,010184746,K670,B13,K
2016-03-13T21:18:57Z,21.5,95.5,010184746,K670,B13,K
2016-03-13T22:18:57Z,21.5,95.5,010184746,K670,B13,K
2016-03-13T23:18:57Z,21.5,96,010184746,K670,B13,K
2016-03-14T00:18:57Z,21,96,010184746,K670,B13,K
2016-03-14T01:18:57Z,21,96.5,010184746,K670,B13,K
2016-03-14T02:18:57Z,21,97,010184746,K670,B13,K
2016-03-14T03:18:57Z,21.5,97.5,010184746,K670,B13,K
2016-03-14T04:18:57Z,21.5,97.5,010184746,K670,B13,K
2016-03-14T05:18:57Z,21,97.5,010184746,K670,B13,K
2016-03-14T06:18:57Z,21,97.5,010184746,K670,B13,K
2016-03-14T07:18:57Z,21,97.5,010184746,K670,B13,K
2016-03-14T08:18:57Z,22,98,010184746,K670,B13,K
2016-03-14T09:18:57Z,22.5,96.5,010184746,K670,B13,K
2016-03-14T10:18:57Z,23.5,94.5,010184746,K670,B13,K
2016-03-14T11:18:57Z,24.5,88.5,010184746,K670,B13,K
2016-03-14T12:18:57Z,25.5,85,010184746,K670,B13,K
2016-03-14T13:18:57Z,27.5,79.5,010184746,K670,B13,K
2016-03-14T14:18:57Z,25,88,010184746,K670,B13,K
2016-03-14T15:18:57Z,23.5,95,010184746,K670,B13,K
2016-03-14T16:18:57Z,22,96,010184746,K670,B13,K
2016-03-14T17:18:57Z,22.5,97,010184746,K670,B13,K
2016-03-14T18:18:57Z,22.5,97.5,010184746,K670,B13,K
2016-03-14T19:18:57Z,22.5,98,010184746,K670,B13,K
2016-03-14T20:18:57Z,22.5,98.5,010184746,K670,B13,K
2016-03-14T21:18:57Z,22,98.5,010184746,K670,B13,K
2016-03-14T22:18:57Z,22,98.5,010184746,K670,B13,K
2016-03-14T23:18:57Z,22,98.5,010184746,K670,B13,K
2016-03-15T00:18:57Z,22,99,010184746,K670,B13,K
2016-03-15T01:18:57Z,22,99,010184746,K670,B13,K
2016-03-15T02:18:57Z,22,99,010184746,K670,B13,K
2016-03-15T03:18:57Z,21.5,99.5,010184746,K670,B13,K
2016-03-15T04:18:57Z,21.5,99.5,010184746,K670,B13,K
2016-03-15T05:18:57Z,21.5,99.5,010184746,K670,B13,K
2016-03-15T06:18:57Z,21.5,99.5,010184746,K670,B13,K
2016-03-15T07:18:57Z,21.5,99.5,010184746,K670,B13,K
2016-03-15T08:18:57Z,21.5,100,010184746,K670,B13,K
2016-03-15T09:18:57Z,21.5,100,010184746,K670,B13,K
2016-03-15T10:18:57Z,22.5,99.5,010184746,K670,B13,K
2016-03-15T11:18:57Z,23,97.5,010184746,K670,B13,K
2016-03-15T12:18:57Z,24.5,92.5,010184746,K670,B13,K
2016-03-15T13:18:57Z,24,95.5,010184746,K670,B13,K
2016-03-15T14:18:57Z,24,96.5,010184746,K670,B13,K
2016-03-15T15:18:57Z,22.5,97.5,010184746,K670,B13,K
2016-03-15T16:18:57Z,22.5,98,010184746,K670,B13,K
2016-03-15T17:18:57Z,22,99.5,010184746,K670,B13,K
2016-03-15T18:18:57Z,21.5,100,010184746,K670,B13,K
2016-03-15T19:18:57Z,21,99.5,010184746,K670,B13,K
2016-03-15T20:18:57Z,21,100,010184746,K670,B13,K
2016-03-15T21:18:57Z,21.5,100.5,010184746,K670,B13,K
2016-03-15T22:18:57Z,21,100.5,010184746,K670,B13,K
2016-03-15T23:18:57Z,21,100.5,010184746,K670,B13,K
2016-03-16T00:18:57Z,20.5,100.5,010184746,K670,B13,K
2016-03-16T01:18:57Z,20.5,100.5,010184746,K670,B13,K
2016-03-16T02:18:57Z,20.5,100.5,010184746,K670,B13,K
2016-03-16T03:18:57Z,21,100.5,010184746,K670,B13,K
2016-03-16T04:18:57Z,20.5,100.5,010184746,K670,B13,K
2016-03-16T05:18:57Z,20,100.5,010184746,K670,B13,K
2016-03-16T06:18:57Z,20,101,010184746,K670,B13,K
2016-03-16T07:18:57Z,20.5,101,010184746,K670,B13,K
2016-03-16T08:18:57Z,21,101,010184746,K670,B13,K
2016-03-16T09:18:57Z,21.5,100,010184746,K670,B13,K
2016-03-16T10:18:57Z,22,99.5,010184746,K670,B13,K
2016-03-16T11:18:57Z,22,98.5,010184746,K670,B13,K
2016-03-16T12:18:57Z,22,98,010184746,K670,B13,K
2016-03-16T13:18:57Z,21.5,100,010184746,K670,B13,K
2016-03-16T14:18:57Z,22,99.5,010184746,K670,B13,K
2016-03-16T15:18:57Z,21.5,99.5,010184746,K670,B13,K
2016-03-16T16:18:57Z,21.5,99,010184746,K670,B13,K
2016-03-16T17:18:57Z,21,100.5,010184746,K670,B13,K
2016-03-16T18:18:57Z,21,101,010184746,K670,B13,K
2016-03-16T19:18:57Z,21,101,010184746,K670,B13,K
2016-03-16T20:18:57Z,21,101,010184746,K670,B13,K
2016-03-16T21:18:57Z,21,101.5,010184746,K670,B13,K
2016-03-16T22:18:57Z,21,101.5,010184746,K670,B13,K
2016-03-16T23:18:57Z,20.5,101.5,010184746,K670,B13,K
2016-03-17T00:18:57Z,19.5,101,010184746,K670,B13,K
2016-03-17T01:18:57Z,19.5,101.5,010184746,K670,B13,K
2016-03-17T02:18:57Z,19.5,101.5,010184746,K670,B13,K
2016-03-17T03:18:57Z,19.5,101.5,010184746,K670,B13,K
2016-03-17T04:18:57Z,19,101.5,010184746,K670,B13,K
2016-03-17T05:18:57Z,19,102,010184746,K670,B13,K
2016-03-17T06:18:57Z,19.5,102,010184746,K670,B13,K
2016-03-17T07:18:57Z,19.5,102,010184746,K670,B13,K
2016-03-17T08:18:57Z,20,102,010184746,K670,B13,K
2016-03-17T09:18:57Z,20.5,102,010184746,K670,B13,K
2016-03-17T10:18:57Z,20.5,102,010184746,K670,B13,K
2016-03-17T11:18:57Z,20.5,102,010184746,K670,B13,K
2016-03-17T12:18:57Z,21.5,102,010184746,K670,B13,K
2016-03-17T13:18:57Z,21,101.5,010184746,K670,B13,K
2016-03-17T14:18:57Z,21,102,010184746,K670,B13,K
2016-03-17T15:18:57Z,21.5,102,010184746,K670,B13,K
2016-03-17T16:18:57Z,21.5,102,010184746,K670,B13,K
2016-03-17T17:18:57Z,21.5,102,010184746,K670,B13,K
2016-03-17T18:18:57Z,21.5,102,010184746,K670,B13,K
2016-03-17T19:18:57Z,21,102,010184746,K670,B13,K
2016-03-17T20:18:57Z,21,102,010184746,K670,B13,K
2016-03-17T21:18:57Z,21,102,010184746,K670,B13,K
2016-03-17T22:18:57Z,21,102,010184746,K670,B13,K
2016-03-17T23:18:57Z,21,102,010184746,K670,B13,K
2016-03-18T00:18:57Z,21,102,010184746,K670,B13,K
2016-03-18T01:18:57Z,21,102,010184746,K670,B13,K
2016-03-18T02:18:57Z,21,102,010184746,K670,B13,K
2016-03-18T03:18:57Z,21,102.5,010184746,K670,B13,K
2016-03-18T04:18:57Z,21,102.5,010184746,K670,B13,K
2016-03-18T05:18:57Z,21,102.5,010184746,K670,B13,K
2016-03-18T06:18:57Z,21,102.5,010184746,K670,B13,K
2016-03-18T07:18:57Z,21,102.5,010184746,K670,B13,K
2016-03-18T08:18:57Z,21.5,102.5,010184746,K670,B13,K
2016-03-18T09:18:57Z,22,102.5,010184746,K670,B13,K
2016-03-18T10:18:57Z,22,102,010184746,K670,B13,K
2016-03-18T11:18:57Z,22,102,010184746,K670,B13,K
2016-03-18T12:18:57Z,22.5,102,010184746,K670,B13,K
2016-03-18T13:18:57Z,22.5,102,010184746,K670,B13,K
2016-03-18T14:18:57Z,23,101.5,010184746,K670,B13,K
2016-03-18T15:18:57Z,23.5,102,010184746,K670,B13,K
2016-03-18T16:18:57Z,23.5,99.5,010184746,K670,B13,K
2016-03-18T17:18:57Z,23,101,010184746,K670,B13,K
2016-03-18T18:18:57Z,22.5,101,010184746,K670,B13,K
2016-03-18T19:18:57Z,21.5,101.5,010184746,K670,B13,K
2016-03-18T20:18:57Z,21,101.5,010184746,K670,B13,K
2016-03-18T21:18:57Z,21,101.5,010184746,K670,B13,K
2016-03-18T22:18:57Z,20.5,101.5,010184746,K670,B13,K
2016-03-18T23:18:57Z,20,102,010184746,K670,B13,K
2016-03-19T00:18:57Z,19.5,102,010184746,K670,B13,K
2016-03-19T01:18:57Z,19.5,102,010184746,K670,B13,K
2016-03-19T02:18:57Z,19,102,010184746,K670,B13,K
2016-03-19T03:18:57Z,19,102.5,010184746,K670,B13,K
2016-03-19T04:18:57Z,19,102,010184746,K670,B13,K
2016-03-19T05:18:57Z,18.5,102,010184746,K670,B13,K
2016-03-19T06:18:57Z,18.5,102,010184746,K670,B13,K
2016-03-19T07:18:57Z,18.5,102.5,010184746,K670,B13,K
2016-03-19T08:18:57Z,20,103,010184746,K670,B13,K
2016-03-19T09:18:57Z,21.5,103,010184746,K670,B13,K
2016-03-19T10:18:57Z,22.5,101.5,010184746,K670,B13,K
2016-03-19T11:18:57Z,24,100.5,010184746,K670,B13,K
2016-03-19T12:18:57Z,25,93,010184746,K670,B13,K
2016-03-19T13:18:57Z,27.5,82.5,010184746,K670,B13,K
2016-03-19T14:18:57Z,28.5,80,010184746,K670,B13,K
2016-03-19T15:18:57Z,28,83.5,010184746,K670,B13,K
2016-03-19T16:18:57Z,25,92,010184746,K670,B13,K
2016-03-19T17:18:57Z,24,97,010184746,K670,B13,K
2016-03-19T18:18:57Z,23.5,98.5,010184746,K670,B13,K
2016-03-19T19:18:57Z,23,99,010184746,K670,B13,K
2016-03-19T20:18:57Z,22.5,99.5,010184746,K670,B13,K
2016-03-19T21:18:57Z,21.5,100,010184746,K670,B13,K
2016-03-19T22:18:57Z,21,99.5,010184746,K670,B13,K
2016-03-19T23:18:57Z,20,100,010184746,K670,B13,K
2016-03-20T00:18:57Z,19.5,100,010184746,K670,B13,K
2016-03-20T01:18:57Z,19.5,100.5,010184746,K670,B13,K
2016-03-20T02:18:57Z,19.5,100.5,010184746,K670,B13,K
2016-03-20T03:18:57Z,19,101,010184746,K670,B13,K
2016-03-20T04:18:57Z,19,101,010184746,K670,B13,K
2016-03-20T05:18:57Z,19,101.5,010184746,K670,B13,K
2016-03-20T06:18:57Z,19,101.5,010184746,K670,B13,K
2016-03-20T07:18:57Z,19.5,101.5,010184746,K670,B13,K
2016-03-20T08:18:57Z,20.5,102,010184746,K670,B13,K
2016-03-20T09:18:57Z,21.5,102,010184746,K670,B13,K
2016-03-20T10:18:57Z,23,100.5,010184746,K670,B13,K
2016-03-20T11:18:57Z,25.5,89,010184746,K670,B13,K
2016-03-20T12:18:57Z,27,87,010184746,K670,B13,K
2016-03-20T13:18:57Z,31.5,68,010184746,K670,B13,K
2016-03-20T14:18:57Z,29.5,70,010184746,K670,B13,K
2016-03-20T15:18:57Z,27.5,78,010184746,K670,B13,K
2016-03-20T16:18:57Z,24.5,87,010184746,K670,B13,K
2016-03-20T17:18:57Z,23.5,94.5,010184746,K670,B13,K
2016-03-20T18:18:57Z,23,95.5,010184746,K670,B13,K
2016-03-20T19:18:57Z,22.5,97.5,010184746,K670,B13,K
2016-03-20T20:18:57Z,22,98,010184746,K670,B13,K
2016-03-20T21:18:57Z,21.5,98.5,010184746,K670,B13,K
2016-03-20T22:18:57Z,21,99,010184746,K670,B13,K
2016-03-20T23:18:57Z,21,99.5,010184746,K670,B13,K
2016-03-21T00:18:57Z,20.5,100,010184746,K670,B13,K
2016-03-21T01:18:57Z,21,100,010184746,K670,B13,K
2016-03-21T02:18:57Z,20.5,100,010184746,K670,B13,K
2016-03-21T03:18:57Z,20.5,100.5,010184746,K670,B13,K
2016-03-21T04:18:57Z,21,100.5,010184746,K670,B13,K
2016-03-21T05:18:57Z,21,100.5,010184746,K670,B13,K
2016-03-21T06:18:57Z,21,100.5,010184746,K670,B13,K
2016-03-21T07:18:57Z,21,101,010184746,K670,B13,K
2016-03-21T08:18:57Z,22,101,010184746,K670,B13,K
2016-03-21T09:18:57Z,23,98,010184746,K670,B13,K
2016-03-21T10:18:57Z,25,94.5,010184746,K670,B13,K
2016-03-21T11:18:57Z,26,91.5,010184746,K670,B13,K
2016-03-21T12:18:57Z,26.5,88,010184746,K670,B13,K
2016-03-21T13:18:57Z,28.5,82,010184746,K670,B13,K
2016-03-21T14:18:57Z,27.5,83.5,010184746,K670,B13,K
2016-03-21T15:18:57Z,26.5,89,010184746,K670,B13,K
2016-03-21T16:18:57Z,25.5,93.5,010184746,K670,B13,K
2016-03-21T17:18:57Z,24.5,97,010184746,K670,B13,K
2016-03-21T18:18:57Z,23.5,98.5,010184746,K670,B13,K
2016-03-21T19:18:57Z,23.5,99.5,010184746,K670,B13,K
2016-03-21T20:18:57Z,23.5,99.5,010184746,K670,B13,K
2016-03-21T21:18:57Z,23,99.5,010184746,K670,B13,K
2016-03-21T22:18:57Z,23,99.5,010184746,K670,B13,K
2016-03-21T23:18:57Z,22.5,99.5,010184746,K670,B13,K
2016-03-22T00:18:57Z,22,100,010184746,K670,B13,K
2016-03-22T01:18:57Z,21.5,100,010184746,K670,B13,K
2016-03-22T02:18:57Z,21.5,100.5,010184746,K670,B13,K
2016-03-22T03:18:57Z,22,101,010184746,K670,B13,K
2016-03-22T04:18:57Z,22,101,010184746,K670,B13,K
2016-03-22T05:18:57Z,21.5,100.5,010184746,K670,B13,K
2016-03-22T06:18:57Z,21,100,010184746,K670,B13,K
2016-03-22T07:18:57Z,21,101,010184746,K670,B13,K
2016-03-22T08:18:57Z,21.5,101.5,010184746,K670,B13,K
2016-03-22T09:18:57Z,22.5,101,010184746,K670,B13,K
2016-03-22T10:18:57Z,24,95.5,010184746,K670,B13,K
2016-03-22T11:18:57Z,25,92,010184746,K670,B13,K
2016-03-22T12:18:57Z,27.5,86,010184746,K670,B13,K
2016-03-22T13:18:57Z,31,74,010184746,K670,B13,K
2016-03-22T14:18:57Z,29.5,74,010184746,K670,B13,K
2016-03-22T15:18:57Z,27,85.5,010184746,K670,B13,K
2016-03-22T16:18:57Z,25.5,90,010184746,K670,B13,K
2016-03-22T17:18:57Z,24.5,94.5,010184746,K670,B13,K
2016-03-22T18:18:57Z,24,95.5,010184746,K670,B13,K
2016-03-22T19:18:57Z,23.5,97,010184746,K670,B13,K
2016-03-22T20:18:57Z,23,98,010184746,K670,B13,K
2016-03-22T21:18:57Z,23,99,010184746,K670,B13,K
2016-03-22T22:18:57Z,23,99.5,010184746,K670,B13,K
2016-03-22T23:18:57Z,22.5,99,010184746,K670,B13,K
2016-03-23T00:18:57Z,22,99.5,010184746,K670,B13,K
2016-03-23T01:18:57Z,21.5,99.5,010184746,K670,B13,K
2016-03-23T02:18:57Z,22,100,010184746,K670,B13,K
2016-03-23T03:18:57Z,21.5,100,010184746,K670,B13,K
2016-03-23T04:18:57Z,21,100,010184746,K670,B13,K
2016-03-23T05:18:57Z,21.5,101,010184746,K670,B13,K
2016-03-23T06:18:57Z,21.5,101,010184746,K670,B13,K
2016-03-23T07:18:57Z,21.5,100.5,010184746,K670,B13,K
2016-03-23T08:18:57Z,21.5,100.5,010184746,K670,B13,K
2016-03-23T09:18:57Z,22.5,97.5,010184746,K670,B13,K
2016-03-23T10:18:57Z,23.5,91,010184746,K670,B13,K
2016-03-23T11:18:57Z,24.5,86.5,010184746,K670,B13,K
2016-03-23T12:18:57Z,26.5,80,010184746,K670,B13,K
2016-03-23T13:18:57Z,30.5,67,010184746,K670,B13,K
2016-03-23T14:18:57Z,26,81.5,010184746,K670,B13,K
2016-03-23T15:18:57Z,24,90,010184746,K670,B13,K
2016-03-23T16:18:57Z,23,96,010184746,K670,B13,K
2016-03-23T17:18:57Z,23,98,010184746,K670,B13,K
2016-03-23T18:18:57Z,22.5,99,010184746,K670,B13,K
2016-03-23T19:18:57Z,22.5,99.5,010184746,K670,B13,K
2016-03-23T20:18:57Z,22.5,100,010184746,K670,B13,K
2016-03-23T21:18:57Z,22,100,010184746,K670,B13,K
2016-03-23T22:18:57Z,22,100,010184746,K670,B13,K
2016-03-23T23:18:57Z,22,100.5,010184746,K670,B13,K
2016-03-24T00:18:57Z,21.5,100.5,010184746,K670,B13,K
2016-03-24T01:18:57Z,21.5,100.5,010184746,K670,B13,K
2016-03-24T02:18:57Z,21.5,100.5,010184746,K670,B13,K
2016-03-24T03:18:57Z,21.5,100.5,010184746,K670,B13,K
2016-03-24T04:18:57Z,21.5,101,010184746,K670,B13,K
2016-03-24T05:18:57Z,21,100.5,010184746,K670,B13,K
2016-03-24T06:18:57Z,21,101,010184746,K670,B13,K
2016-03-24T07:18:57Z,21,101,010184746,K670,B13,K
2016-03-24T08:18:57Z,22,101,010184746,K670,B13,K
2016-03-24T09:18:57Z,22.5,99,010184746,K670,B13,K
2016-03-24T10:18:57Z,23,93,010184746,K670,B13,K
2016-03-24T11:18:57Z,23,94,010184746,K670,B13,K
2016-03-24T12:18:57Z,24,86.5,010184746,K670,B13,K
2016-03-24T13:18:57Z,22,98,010184746,K670,B13,K
2016-03-24T14:18:57Z,21,99,010184746,K670,B13,K
2016-03-24T15:18:57Z,22,100,010184746,K670,B13,K
2016-03-24T16:18:57Z,22,100,010184746,K670,B13,K
2016-03-24T17:18:57Z,21,100,010184746,K670,B13,K
2016-03-24T18:18:57Z,20.5,101,010184746,K670,B13,K
2016-03-24T19:18:57Z,20.5,101,010184746,K670,B13,K
2016-03-24T20:18:57Z,20.5,101.5,010184746,K670,B13,K
2016-03-24T21:18:57Z,21,101.5,010184746,K670,B13,K
2016-03-24T22:18:57Z,21.5,101.5,010184746,K670,B13,K
2016-03-24T23:18:57Z,21,101.5,010184746,K670,B13,K
2016-03-25T00:18:57Z,21,101.5,010184746,K670,B13,K
2016-03-25T01:18:57Z,21,101.5,010184746,K670,B13,K
2016-03-25T02:18:57Z,20.5,101.5,010184746,K670,B13,K
2016-03-25T03:18:57Z,20,101.5,010184746,K670,B13,K
2016-03-25T04:18:57Z,19.5,101.5,010184746,K670,B13,K
2016-03-25T05:18:57Z,19.5,102,010184746,K670,B13,K
2016-03-25T06:18:57Z,19.5,101.5,010184746,K670,B13,K
2016-03-25T07:18:57Z,20,102,010184746,K670,B13,K
2016-03-25T08:18:57Z,21,102,010184746,K670,B13,K
2016-03-25T09:18:57Z,21.5,101.5,010184746,K670,B13,K
2016-03-25T10:18:57Z,22,98,010184746,K670,B13,K
2016-03-25T11:18:57Z,23,91.5,010184746,K670,B13,K
2016-03-25T12:18:57Z,24.5,92,010184746,K670,B13,K
2016-03-25T13:18:57Z,23.5,90,010184746,K670,B13,K
2016-03-25T14:18:57Z,23.5,92,010184746,K670,B13,K
2016-03-25T15:18:57Z,23.5,88.5,010184746,K670,B13,K
2016-03-25T16:18:57Z,23,92.5,010184746,K670,B13,K
2016-03-25T17:18:57Z,22,95.5,010184746,K670,B13,K
2016-03-25T18:18:57Z,21.5,98,010184746,K670,B13,K
2016-03-25T19:18:57Z,21,98,010184746,K670,B13,K
2016-03-25T20:18:57Z,20,99,010184746,K670,B13,K
2016-03-25T21:18:57Z,19,99.5,010184746,K670,B13,K
2016-03-25T22:18:57Z,19,100,010184746,K670,B13,K
2016-03-25T23:18:57Z,19.5,100.5,010184746,K670,B13,K
2016-03-26T00:18:57Z,19.5,100.5,010184746,K670,B13,K
2016-03-26T01:18:57Z,19,100,010184746,K670,B13,K
2016-03-26T02:18:57Z,18.5,100.5,010184746,K670,B13,K
2016-03-26T03:18:57Z,18.5,100.5,010184746,K670,B13,K
2016-03-26T04:18:57Z,18.5,101,010184746,K670,B13,K
2016-03-26T05:18:57Z,19,101.5,010184746,K670,B13,K
2016-03-26T06:18:57Z,18.5,101,010184746,K670,B13,K
2016-03-26T07:18:57Z,19,101.5,010184746,K670,B13,K
2016-03-26T08:18:57Z,20,101.5,010184746,K670,B13,K
2016-03-26T09:18:57Z,21.5,95,010184746,K670,B13,K
2016-03-26T10:18:57Z,21.5,95.5,010184746,K670,B13,K
2016-03-26T11:18:57Z,22,89,010184746,K670,B13,K
2016-03-26T12:18:57Z,24.5,82,010184746,K670,B13,K
2016-03-26T13:18:57Z,26.5,78.5,010184746,K670,B13,K
2016-03-26T14:18:57Z,27,67,010184746,K670,B13,K
2016-03-26T15:18:57Z,24.5,82.5,010184746,K670,B13,K
2016-03-26T16:18:57Z,22.5,86.5,010184746,K670,B13,K
2016-03-26T17:18:57Z,21,94,010184746,K670,B13,K
2016-03-26T18:18:57Z,20.5,96,010184746,K670,B13,K
2016-03-26T19:18:57Z,20,97,010184746,K670,B13,K
2016-03-26T20:18:57Z,19,98,010184746,K670,B13,K
2016-03-26T21:18:57Z,18.5,98.5,010184746,K670,B13,K
2016-03-26T22:18:57Z,18.5,99,010184746,K670,B13,K
2016-03-26T23:18:57Z,18.5,99,010184746,K670,B13,K
2016-03-27T00:18:57Z,18.5,100,010184746,K670,B13,K
2016-03-27T01:18:57Z,18.5,100,010184746,K670,B13,K
2016-03-27T02:18:57Z,19,100,010184746,K670,B13,K
2016-03-27T03:18:57Z,19,100.5,010184746,K670,B13,K
2016-03-27T04:18:57Z,19,100.5,010184746,K670,B13,K
2016-03-27T05:18:57Z,19,100.5,010184746,K670,B13,K
2016-03-27T06:18:57Z,18.5,100.5,010184746,K670,B13,K
2016-03-27T07:18:57Z,19,100.5,010184746,K670,B13,K
2016-03-27T08:18:57Z,19.5,101,010184746,K670,B13,K
2016-03-27T09:18:57Z,20.5,99.5,010184746,K670,B13,K
2016-03-27T10:18:57Z,21.5,90.5,010184746,K670,B13,K
2016-03-27T11:18:57Z,23,87.5,010184746,K670,B13,K
2016-03-27T12:18:57Z,24,88.5,010184746,K670,B13,K
2016-03-27T13:18:57Z,26,80.5,010184746,K670,B13,K
2016-03-27T14:18:57Z,28,77,010184746,K670,B13,K
2016-03-27T15:18:57Z,25,87.5,010184746,K670,B13,K
2016-03-27T16:18:57Z,24.5,89,010184746,K670,B13,K
2016-03-27T17:18:57Z,22.5,93.5,010184746,K670,B13,K
2016-03-27T18:18:57Z,22,96,010184746,K670,B13,K
2016-03-27T19:18:57Z,21.5,97.5,010184746,K670,B13,K
2016-03-27T20:18:57Z,21,98,010184746,K670,B13,K
2016-03-27T21:18:57Z,21,97.5,010184746,K670,B13,K
2016-03-27T22:18:57Z,20,98,010184746,K670,B13,K
2016-03-27T23:18:57Z,19.5,98.5,010184746,K670,B13,K
2016-03-28T00:18:57Z,19,99,010184746,K670,B13,K
2016-03-28T01:18:57Z,19,99,010184746,K670,B13,K
2016-03-28T02:18:57Z,18.5,99.5,010184746,K670,B13,K
2016-03-28T03:18:57Z,18.5,100,010184746,K670,B13,K
2016-03-28T04:18:57Z,18.5,100,010184746,K670,B13,K
2016-03-28T05:18:57Z,18.5,100,010184746,K670,B13,K
2016-03-28T06:18:57Z,19,100.5,010184746,K670,B13,K
2016-03-28T07:18:57Z,19,100.5,010184746,K670,B13,K
2016-03-28T08:18:57Z,20,100,010184746,K670,B13,K
2016-03-28T09:18:57Z,21,96.5,010184746,K670,B13,K
2016-03-28T10:18:57Z,22.5,90,010184746,K670,B13,K
2016-03-28T11:18:57Z,23.5,85.5,010184746,K670,B13,K
2016-03-28T12:18:57Z,24.5,83,010184746,K670,B13,K
2016-03-28T13:18:57Z,28.5,66.5,010184746,K670,B13,K
2016-03-28T14:18:57Z,26.5,72,010184746,K670,B13,K
2016-03-28T15:18:57Z,25,78,010184746,K670,B13,K
2016-03-28T16:18:57Z,24,86.5,010184746,K670,B13,K
2016-03-28T17:18:57Z,23,93,010184746,K670,B13,K
2016-03-28T18:18:57Z,22,95,010184746,K670,B13,K
2016-03-28T19:18:57Z,21.5,96.5,010184746,K670,B13,K
2016-03-28T20:18:57Z,21,97.5,010184746,K670,B13,K
2016-03-28T21:18:57Z,21,98.5,010184746,K670,B13,K
2016-03-28T22:18:57Z,21,97.5,010184746,K670,B13,K
2016-03-28T23:18:57Z,21,99,010184746,K670,B13,K
2016-03-29T00:18:57Z,20,97.5,010184746,K670,B13,K
2016-03-29T01:18:57Z,19.5,99,010184746,K670,B13,K
2016-03-29T02:18:57Z,19,99,010184746,K670,B13,K
2016-03-29T03:18:57Z,19.5,100,010184746,K670,B13,K
2016-03-29T04:18:57Z,20,100,010184746,K670,B13,K
2016-03-29T05:18:57Z,19,99,010184746,K670,B13,K
2016-03-29T06:18:57Z,18.5,99,010184746,K670,B13,K
2016-03-29T07:18:57Z,18.5,100.5,010184746,K670,B13,K
2016-03-29T08:18:57Z,19.5,101,010184746,K670,B13,K
2016-03-29T09:18:57Z,21.5,95,010184746,K670,B13,K
2016-03-29T10:18:57Z,22.5,91.5,010184746,K670,B13,K
2016-03-29T11:18:57Z,23,90.5,010184746,K670,B13,K
2016-03-29T12:18:57Z,24.5,87,010184746,K670,B13,K
2016-03-29T13:18:57Z,27.5,74,010184746,K670,B13,K
2016-03-29T14:18:57Z,26,81,010184746,K670,B13,K
2016-03-29T15:18:57Z,24.5,86,010184746,K670,B13,K
2016-03-29T16:18:57Z,23.5,91.5,010184746,K670,B13,K
2016-03-29T17:18:57Z,22.5,94.5,010184746,K670,B13,K
2016-03-29T18:18:57Z,22,95.5,010184746,K670,B13,K
2016-03-29T19:18:57Z,21.5,97,010184746,K670,B13,K
2016-03-29T20:18:57Z,21,97.5,010184746,K670,B13,K
